Date,0P00000UWV.F_Open,0P00000UWV.F_High,0P00000UWV.F_Low,0P00000UWV.F_Close,0P00000UWV.F_Adj Close,0P00000UWV.F_Volume
2019-09-27,83.43000030517578,83.43000030517578,83.43000030517578,83.43000030517578,83.43000030517578,0
2019-09-30,83.43000030517578,83.43000030517578,83.43000030517578,83.43000030517578,83.43000030517578,0
2019-10-01,83.4000015258789,83.4000015258789,83.4000015258789,83.4000015258789,83.4000015258789,0
2019-10-02,83.38999938964844,83.38999938964844,83.38999938964844,83.38999938964844,83.38999938964844,0
2019-10-04,83.4000015258789,83.4000015258789,83.4000015258789,83.4000015258789,83.4000015258789,0
2019-10-07,83.37000274658203,83.37000274658203,83.37000274658203,83.37000274658203,83.37000274658203,0
2019-10-08,83.37000274658203,83.37000274658203,83.37000274658203,83.37000274658203,83.37000274658203,0
2019-10-09,83.23999786376953,83.23999786376953,83.23999786376953,83.23999786376953,83.23999786376953,0
2019-10-10,83.05000305175781,83.05000305175781,83.05000305175781,83.05000305175781,83.05000305175781,0
2019-10-11,83.05999755859375,83.05999755859375,83.05999755859375,83.05999755859375,83.05999755859375,0
2019-10-14,83.0999984741211,83.0999984741211,83.0999984741211,83.0999984741211,83.0999984741211,0
2019-10-15,83.05999755859375,83.05999755859375,83.05999755859375,83.05999755859375,83.05999755859375,0
2019-10-16,83.01000213623047,83.01000213623047,83.01000213623047,83.01000213623047,83.01000213623047,0
2019-10-17,83.0999984741211,83.0999984741211,83.0999984741211,83.0999984741211,83.0999984741211,0
2019-10-18,83.0,83.0,83.0,83.0,83.0,0
2019-10-21,82.95999908447266,82.95999908447266,82.95999908447266,82.95999908447266,82.95999908447266,0
2019-10-22,83.02999877929688,83.02999877929688,83.02999877929688,83.02999877929688,83.02999877929688,0
2019-10-23,83.05999755859375,83.05999755859375,83.05999755859375,83.05999755859375,83.05999755859375,0
2019-10-24,83.08000183105469,83.08000183105469,83.08000183105469,83.08000183105469,83.08000183105469,0
2019-10-25,83.01000213623047,83.01000213623047,83.01000213623047,83.01000213623047,83.01000213623047,0
2019-10-28,82.9800033569336,82.9800033569336,82.9800033569336,82.9800033569336,82.9800033569336,0
2019-10-29,82.98999786376953,82.98999786376953,82.98999786376953,82.98999786376953,82.98999786376953,0
2019-10-30,82.97000122070312,82.97000122070312,82.97000122070312,82.97000122070312,82.97000122070312,0
2019-10-31,83.05000305175781,83.05000305175781,83.05000305175781,83.05000305175781,83.05000305175781,0
2019-11-01,83.04000091552734,83.04000091552734,83.04000091552734,83.04000091552734,83.04000091552734,0
2019-11-04,83.02999877929688,83.02999877929688,83.02999877929688,83.02999877929688,83.02999877929688,0
2019-11-05,83.01000213623047,83.01000213623047,83.01000213623047,83.01000213623047,83.01000213623047,0
2019-11-06,83.05999755859375,83.05999755859375,83.05999755859375,83.05999755859375,83.05999755859375,0
2019-11-07,82.86000061035156,82.86000061035156,82.86000061035156,82.86000061035156,82.86000061035156,0
2019-11-08,82.87000274658203,82.87000274658203,82.87000274658203,82.87000274658203,82.87000274658203,0
2019-11-11,82.80999755859375,82.80999755859375,82.80999755859375,82.80999755859375,82.80999755859375,0
2019-11-12,82.80000305175781,82.80000305175781,82.80000305175781,82.80000305175781,82.80000305175781,0
2019-11-13,82.72000122070312,82.72000122070312,82.72000122070312,82.72000122070312,82.72000122070312,0
2019-11-14,82.68000030517578,82.68000030517578,82.68000030517578,82.68000030517578,82.68000030517578,0
2019-11-15,82.69000244140625,82.69000244140625,82.69000244140625,82.69000244140625,82.69000244140625,0
2019-11-18,82.66999816894531,82.66999816894531,82.66999816894531,82.66999816894531,82.66999816894531,0
2019-11-19,82.63999938964844,82.63999938964844,82.63999938964844,82.63999938964844,82.63999938964844,0
2019-11-20,82.6500015258789,82.6500015258789,82.6500015258789,82.6500015258789,82.6500015258789,0
2019-11-21,82.55999755859375,82.55999755859375,82.55999755859375,82.55999755859375,82.55999755859375,0
2019-11-22,82.62999725341797,82.62999725341797,82.62999725341797,82.62999725341797,82.62999725341797,0
2019-11-25,82.6500015258789,82.6500015258789,82.6500015258789,82.6500015258789,82.6500015258789,0
2019-11-26,82.72000122070312,82.72000122070312,82.72000122070312,82.72000122070312,82.72000122070312,0
2019-11-27,82.77999877929688,82.77999877929688,82.77999877929688,82.77999877929688,82.77999877929688,0
2019-11-28,82.72000122070312,82.72000122070312,82.72000122070312,82.72000122070312,82.72000122070312,0
2019-11-29,82.72000122070312,82.72000122070312,82.72000122070312,82.72000122070312,82.72000122070312,0
2019-12-02,82.62000274658203,82.62000274658203,82.62000274658203,82.62000274658203,82.62000274658203,0
2019-12-03,82.76000213623047,82.76000213623047,82.76000213623047,82.76000213623047,82.76000213623047,0
2019-12-04,82.69000244140625,82.69000244140625,82.69000244140625,82.69000244140625,82.69000244140625,0
2019-12-05,82.66999816894531,82.66999816894531,82.66999816894531,82.66999816894531,82.66999816894531,0
2019-12-06,82.66999816894531,82.66999816894531,82.66999816894531,82.66999816894531,82.66999816894531,0
2019-12-09,82.75,82.75,82.75,82.75,82.75,0
2019-12-10,82.16000366210938,82.16000366210938,82.16000366210938,82.16000366210938,82.16000366210938,0
2019-12-11,82.25,82.25,82.25,82.25,82.25,0
2019-12-12,82.19999694824219,82.19999694824219,82.19999694824219,82.19999694824219,82.19999694824219,0
2019-12-13,82.23999786376953,82.23999786376953,82.23999786376953,82.23999786376953,82.23999786376953,0
2019-12-16,82.25,82.25,82.25,82.25,82.25,0
2019-12-17,82.26000213623047,82.26000213623047,82.26000213623047,82.26000213623047,82.26000213623047,0
2019-12-18,82.20999908447266,82.20999908447266,82.20999908447266,82.20999908447266,82.20999908447266,0
2019-12-19,82.2300033569336,82.2300033569336,82.2300033569336,82.2300033569336,82.2300033569336,0
2019-12-20,82.20999908447266,82.20999908447266,82.20999908447266,82.20999908447266,82.20999908447266,0
2019-12-23,82.16000366210938,82.16000366210938,82.16000366210938,82.16000366210938,82.16000366210938,0
2019-12-27,82.20999908447266,82.20999908447266,82.20999908447266,82.20999908447266,82.20999908447266,0
2019-12-30,82.13999938964844,82.13999938964844,82.13999938964844,82.13999938964844,82.13999938964844,0
2020-01-02,82.16999816894531,82.16999816894531,82.16999816894531,82.16999816894531,82.16999816894531,0
2020-01-03,82.25,82.25,82.25,82.25,82.25,0
2020-01-06,82.26000213623047,82.26000213623047,82.26000213623047,82.26000213623047,82.26000213623047,0
2020-01-07,82.25,82.25,82.25,82.25,82.25,0
2020-01-08,82.13999938964844,82.13999938964844,82.13999938964844,82.13999938964844,82.13999938964844,0
2020-01-09,82.12999725341797,82.12999725341797,82.12999725341797,82.12999725341797,82.12999725341797,0
2020-01-10,82.11000061035156,82.11000061035156,82.11000061035156,82.11000061035156,82.11000061035156,0
2020-01-13,82.06999969482422,82.06999969482422,82.06999969482422,82.06999969482422,82.06999969482422,0
2020-01-14,82.0199966430664,82.0199966430664,82.0199966430664,82.0199966430664,82.0199966430664,0
2020-01-15,82.05999755859375,82.05999755859375,82.05999755859375,82.05999755859375,82.05999755859375,0
2020-01-16,82.04000091552734,82.04000091552734,82.04000091552734,82.04000091552734,82.04000091552734,0
2020-01-17,82.08000183105469,82.08000183105469,82.08000183105469,82.08000183105469,82.08000183105469,0
2020-01-20,82.08999633789062,82.08999633789062,82.08999633789062,82.08999633789062,82.08999633789062,0
2020-01-21,82.0999984741211,82.0999984741211,82.0999984741211,82.0999984741211,82.0999984741211,0
2020-01-22,82.08000183105469,82.08000183105469,82.08000183105469,82.08000183105469,82.08000183105469,0
2020-01-23,82.16999816894531,82.16999816894531,82.16999816894531,82.16999816894531,82.16999816894531,0
2020-01-24,82.20999908447266,82.20999908447266,82.20999908447266,82.20999908447266,82.20999908447266,0
2020-01-27,82.26000213623047,82.26000213623047,82.26000213623047,82.26000213623047,82.26000213623047,0
2020-01-28,82.16999816894531,82.16999816894531,82.16999816894531,82.16999816894531,82.16999816894531,0
2020-01-29,82.26000213623047,82.26000213623047,82.26000213623047,82.26000213623047,82.26000213623047,0
2020-01-30,82.30999755859375,82.30999755859375,82.30999755859375,82.30999755859375,82.30999755859375,0
2020-01-31,82.37999725341797,82.37999725341797,82.37999725341797,82.37999725341797,82.37999725341797,0
2020-02-03,82.41999816894531,82.41999816894531,82.41999816894531,82.41999816894531,82.41999816894531,0
2020-02-04,82.36000061035156,82.36000061035156,82.36000061035156,82.36000061035156,82.36000061035156,0
2020-02-05,82.31999969482422,82.31999969482422,82.31999969482422,82.31999969482422,82.31999969482422,0
2020-02-06,82.3499984741211,82.3499984741211,82.3499984741211,82.3499984741211,82.3499984741211,0
2020-02-07,82.36000061035156,82.36000061035156,82.36000061035156,82.36000061035156,82.36000061035156,0
2020-02-10,82.41999816894531,82.41999816894531,82.41999816894531,82.41999816894531,82.41999816894531,0
2020-02-11,82.41000366210938,82.41000366210938,82.41000366210938,82.41000366210938,82.41000366210938,0
2020-02-12,82.41000366210938,82.41000366210938,82.41000366210938,82.41000366210938,82.41000366210938,0
2020-02-13,82.43000030517578,82.43000030517578,82.43000030517578,82.43000030517578,82.43000030517578,0
2020-02-14,82.4800033569336,82.4800033569336,82.4800033569336,82.4800033569336,82.4800033569336,0
2020-02-17,82.4800033569336,82.4800033569336,82.4800033569336,82.4800033569336,82.4800033569336,0
2020-02-18,82.4800033569336,82.4800033569336,82.4800033569336,82.4800033569336,82.4800033569336,0
2020-02-19,82.5,82.5,82.5,82.5,82.5,0
2020-02-20,82.5199966430664,82.5199966430664,82.5199966430664,82.5199966430664,82.5199966430664,0
2020-02-21,82.45999908447266,82.45999908447266,82.45999908447266,82.45999908447266,82.45999908447266,0
2020-02-24,82.43000030517578,82.43000030517578,82.43000030517578,82.43000030517578,82.43000030517578,0
2020-02-25,82.38999938964844,82.38999938964844,82.38999938964844,82.38999938964844,82.38999938964844,0
2020-02-26,82.30000305175781,82.30000305175781,82.30000305175781,82.30000305175781,82.30000305175781,0
2020-02-27,82.18000030517578,82.18000030517578,82.18000030517578,82.18000030517578,82.18000030517578,0
2020-02-28,82.16999816894531,82.16999816894531,82.16999816894531,82.16999816894531,82.16999816894531,0
2020-03-02,82.16000366210938,82.16000366210938,82.16000366210938,82.16000366210938,82.16000366210938,0
2020-03-03,82.30000305175781,82.30000305175781,82.30000305175781,82.30000305175781,82.30000305175781,0
2020-03-04,82.30999755859375,82.30999755859375,82.30999755859375,82.30999755859375,82.30999755859375,0
2020-03-05,82.20999908447266,82.20999908447266,82.20999908447266,82.20999908447266,82.20999908447266,0
2020-03-06,82.06999969482422,82.06999969482422,82.06999969482422,82.06999969482422,82.06999969482422,0
2020-03-09,81.55999755859375,81.55999755859375,81.55999755859375,81.55999755859375,81.55999755859375,0
2020-03-10,81.44000244140625,81.44000244140625,81.44000244140625,81.44000244140625,81.44000244140625,0
2020-03-11,81.33000183105469,81.33000183105469,81.33000183105469,81.33000183105469,81.33000183105469,0
2020-03-12,80.8499984741211,80.8499984741211,80.8499984741211,80.8499984741211,80.8499984741211,0
2020-03-13,80.5999984741211,80.5999984741211,80.5999984741211,80.5999984741211,80.5999984741211,0
2020-03-16,79.94999694824219,79.94999694824219,79.94999694824219,79.94999694824219,79.94999694824219,0
2020-03-17,79.38999938964844,79.38999938964844,79.38999938964844,79.38999938964844,79.38999938964844,0
2020-03-18,78.55999755859375,78.55999755859375,78.55999755859375,78.55999755859375,78.55999755859375,0
2020-03-19,78.54000091552734,78.54000091552734,78.54000091552734,78.54000091552734,78.54000091552734,0
2020-03-20,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,0
2020-03-23,78.55999755859375,78.55999755859375,78.55999755859375,78.55999755859375,78.55999755859375,0
2020-03-24,78.30999755859375,78.30999755859375,78.30999755859375,78.30999755859375,78.30999755859375,0
2020-03-25,78.43000030517578,78.43000030517578,78.43000030517578,78.43000030517578,78.43000030517578,0
2020-03-26,78.80000305175781,78.80000305175781,78.80000305175781,78.80000305175781,78.80000305175781,0
2020-03-27,79.05999755859375,79.05999755859375,79.05999755859375,79.05999755859375,79.05999755859375,0
2020-03-30,79.18000030517578,79.18000030517578,79.18000030517578,79.18000030517578,79.18000030517578,0
2020-03-31,79.08000183105469,79.08000183105469,79.08000183105469,79.08000183105469,79.08000183105469,0
2020-04-01,79.08000183105469,79.08000183105469,79.08000183105469,79.08000183105469,79.08000183105469,0
2020-04-02,78.9800033569336,78.9800033569336,78.9800033569336,78.9800033569336,78.9800033569336,0
2020-04-03,78.93000030517578,78.93000030517578,78.93000030517578,78.93000030517578,78.93000030517578,0
2020-04-06,78.91000366210938,78.91000366210938,78.91000366210938,78.91000366210938,78.91000366210938,0
2020-04-07,78.75,78.75,78.75,78.75,78.75,0
2020-04-08,78.76000213623047,78.76000213623047,78.76000213623047,78.76000213623047,78.76000213623047,0
2020-04-09,79.2699966430664,79.2699966430664,79.2699966430664,79.2699966430664,79.2699966430664,0
2020-04-14,79.41000366210938,79.41000366210938,79.41000366210938,79.41000366210938,79.41000366210938,0
2020-04-15,79.47000122070312,79.47000122070312,79.47000122070312,79.47000122070312,79.47000122070312,0
2020-04-16,79.45999908447266,79.45999908447266,79.45999908447266,79.45999908447266,79.45999908447266,0
2020-04-17,79.5199966430664,79.5199966430664,79.5199966430664,79.5199966430664,79.5199966430664,0
2020-04-20,79.30999755859375,79.30999755859375,79.30999755859375,79.30999755859375,79.30999755859375,0
2020-04-21,79.19999694824219,79.19999694824219,79.19999694824219,79.19999694824219,79.19999694824219,0
2020-04-22,79.02999877929688,79.02999877929688,79.02999877929688,79.02999877929688,79.02999877929688,0
2020-04-23,79.19999694824219,79.19999694824219,79.19999694824219,79.19999694824219,79.19999694824219,0
2020-04-24,79.44000244140625,79.44000244140625,79.44000244140625,79.44000244140625,79.44000244140625,0
2020-04-27,79.52999877929688,79.52999877929688,79.52999877929688,79.52999877929688,79.52999877929688,0
2020-04-28,79.66999816894531,79.66999816894531,79.66999816894531,79.66999816894531,79.66999816894531,0
2020-04-29,79.69000244140625,79.69000244140625,79.69000244140625,79.69000244140625,79.69000244140625,0
2020-04-30,80.05999755859375,80.05999755859375,80.05999755859375,80.05999755859375,80.05999755859375,0
2020-05-04,79.83999633789062,79.83999633789062,79.83999633789062,79.83999633789062,79.83999633789062,0
2020-05-05,79.83000183105469,79.83000183105469,79.83000183105469,79.83000183105469,79.83000183105469,0
2020-05-06,79.58000183105469,79.58000183105469,79.58000183105469,79.58000183105469,79.58000183105469,0
2020-05-07,79.66000366210938,79.66000366210938,79.66000366210938,79.66000366210938,79.66000366210938,0
2020-05-08,79.69000244140625,79.69000244140625,79.69000244140625,79.69000244140625,79.69000244140625,0
2020-05-11,79.58999633789062,79.58999633789062,79.58999633789062,79.58999633789062,79.58999633789062,0
2020-05-12,79.5199966430664,79.5199966430664,79.5199966430664,79.5199966430664,79.5199966430664,0
2020-05-13,79.70999908447266,79.70999908447266,79.70999908447266,79.70999908447266,79.70999908447266,0
2020-05-14,79.61000061035156,79.61000061035156,79.61000061035156,79.61000061035156,79.61000061035156,0
2020-05-15,79.5,79.5,79.5,79.5,79.5,0
2020-05-18,79.58000183105469,79.58000183105469,79.58000183105469,79.58000183105469,79.58000183105469,0
2020-05-19,79.72000122070312,79.72000122070312,79.72000122070312,79.72000122070312,79.72000122070312,0
2020-05-20,79.86000061035156,79.86000061035156,79.86000061035156,79.86000061035156,79.86000061035156,0
2020-05-22,79.95999908447266,79.95999908447266,79.95999908447266,79.95999908447266,79.95999908447266,0
2020-05-25,80.0,80.0,80.0,80.0,80.0,0
2020-05-26,80.02999877929688,80.02999877929688,80.02999877929688,80.02999877929688,80.02999877929688,0
2020-05-27,80.2300033569336,80.2300033569336,80.2300033569336,80.2300033569336,80.2300033569336,0
2020-05-28,80.3499984741211,80.3499984741211,80.3499984741211,80.3499984741211,80.3499984741211,0
2020-05-29,80.37999725341797,80.37999725341797,80.37999725341797,80.37999725341797,80.37999725341797,0
2020-06-02,80.4000015258789,80.4000015258789,80.4000015258789,80.4000015258789,80.4000015258789,0
2020-06-03,80.36000061035156,80.36000061035156,80.36000061035156,80.36000061035156,80.36000061035156,0
2020-06-04,80.52999877929688,80.52999877929688,80.52999877929688,80.52999877929688,80.52999877929688,0
2020-06-05,80.66000366210938,80.66000366210938,80.66000366210938,80.66000366210938,80.66000366210938,0
2020-06-08,80.83999633789062,80.83999633789062,80.83999633789062,80.83999633789062,80.83999633789062,0
2020-06-09,80.62999725341797,80.62999725341797,80.62999725341797,80.62999725341797,80.62999725341797,0
2020-06-10,80.5199966430664,80.5199966430664,80.5199966430664,80.5199966430664,80.5199966430664,0
2020-06-12,80.66000366210938,80.66000366210938,80.66000366210938,80.66000366210938,80.66000366210938,0
2020-06-15,80.68000030517578,80.68000030517578,80.68000030517578,80.68000030517578,80.68000030517578,0
2020-06-16,80.87999725341797,80.87999725341797,80.87999725341797,80.87999725341797,80.87999725341797,0
2020-06-17,80.86000061035156,80.86000061035156,80.86000061035156,80.86000061035156,80.86000061035156,0
2020-06-18,80.81999969482422,80.81999969482422,80.81999969482422,80.81999969482422,80.81999969482422,0
2020-06-19,80.8499984741211,80.8499984741211,80.8499984741211,80.8499984741211,80.8499984741211,0
2020-06-22,80.91000366210938,80.91000366210938,80.91000366210938,80.91000366210938,80.91000366210938,0
2020-06-23,80.87999725341797,80.87999725341797,80.87999725341797,80.87999725341797,80.87999725341797,0
2020-06-24,80.91999816894531,80.91999816894531,80.91999816894531,80.91999816894531,80.91999816894531,0
2020-06-25,80.87999725341797,80.87999725341797,80.87999725341797,80.87999725341797,80.87999725341797,0
2020-06-26,80.91000366210938,80.91000366210938,80.91000366210938,80.91000366210938,80.91000366210938,0
2020-06-29,80.87000274658203,80.87000274658203,80.87000274658203,80.87000274658203,80.87000274658203,0
2020-06-30,80.88999938964844,80.88999938964844,80.88999938964844,80.88999938964844,80.88999938964844,0
2020-07-01,80.80999755859375,80.80999755859375,80.80999755859375,80.80999755859375,80.80999755859375,0
2020-07-02,80.91999816894531,80.91999816894531,80.91999816894531,80.91999816894531,80.91999816894531,0
2020-07-03,80.91999816894531,80.91999816894531,80.91999816894531,80.91999816894531,80.91999816894531,0
2020-07-06,80.9800033569336,80.9800033569336,80.9800033569336,80.9800033569336,80.9800033569336,0
2020-07-07,80.97000122070312,80.97000122070312,80.97000122070312,80.97000122070312,80.97000122070312,0
2020-07-08,80.9800033569336,80.9800033569336,80.9800033569336,80.9800033569336,80.9800033569336,0
2020-07-09,80.97000122070312,80.97000122070312,80.97000122070312,80.97000122070312,80.97000122070312,0
2020-07-10,80.95999908447266,80.95999908447266,80.95999908447266,80.95999908447266,80.95999908447266,0
2020-07-13,80.9000015258789,80.9000015258789,80.9000015258789,80.9000015258789,80.9000015258789,0
2020-07-14,80.97000122070312,80.97000122070312,80.97000122070312,80.97000122070312,80.97000122070312,0
2020-07-15,81.0199966430664,81.0199966430664,81.0199966430664,81.0199966430664,81.0199966430664,0
2020-07-16,81.08999633789062,81.08999633789062,81.08999633789062,81.08999633789062,81.08999633789062,0
2020-07-17,81.08999633789062,81.08999633789062,81.08999633789062,81.08999633789062,81.08999633789062,0
2020-07-20,81.2300033569336,81.2300033569336,81.2300033569336,81.2300033569336,81.2300033569336,0
2020-07-21,81.31999969482422,81.31999969482422,81.31999969482422,81.31999969482422,81.31999969482422,0
2020-07-22,81.37000274658203,81.37000274658203,81.37000274658203,81.37000274658203,81.37000274658203,0
2020-07-23,81.38999938964844,81.38999938964844,81.38999938964844,81.38999938964844,81.38999938964844,0
2020-07-24,81.33000183105469,81.33000183105469,81.33000183105469,81.33000183105469,81.33000183105469,0
2020-07-27,81.37999725341797,81.37999725341797,81.37999725341797,81.37999725341797,81.37999725341797,0
2020-07-28,81.37999725341797,81.37999725341797,81.37999725341797,81.37999725341797,81.37999725341797,0
2020-07-29,81.37000274658203,81.37000274658203,81.37000274658203,81.37000274658203,81.37000274658203,0
2020-07-30,81.41999816894531,81.41999816894531,81.41999816894531,81.41999816894531,81.41999816894531,0
2020-07-31,81.36000061035156,81.36000061035156,81.36000061035156,81.36000061035156,81.36000061035156,0
2020-08-03,81.37999725341797,81.37999725341797,81.37999725341797,81.37999725341797,81.37999725341797,0
2020-08-04,81.45999908447266,81.45999908447266,81.45999908447266,81.45999908447266,81.45999908447266,0
2020-08-05,81.38999938964844,81.38999938964844,81.38999938964844,81.38999938964844,81.38999938964844,0
2020-08-06,81.44999694824219,81.44999694824219,81.44999694824219,81.44999694824219,81.44999694824219,0
2020-08-07,81.47000122070312,81.47000122070312,81.47000122070312,81.47000122070312,81.47000122070312,0
2020-08-10,81.56999969482422,81.56999969482422,81.56999969482422,81.56999969482422,81.56999969482422,0
2020-08-11,81.55999755859375,81.55999755859375,81.55999755859375,81.55999755859375,81.55999755859375,0
2020-08-12,81.56999969482422,81.56999969482422,81.56999969482422,81.56999969482422,81.56999969482422,0
2020-08-13,81.51000213623047,81.51000213623047,81.51000213623047,81.51000213623047,81.51000213623047,0
2020-08-14,81.5199966430664,81.5199966430664,81.5199966430664,81.5199966430664,81.5199966430664,0
